,Time,Date,Exchange,Symbol,Trade_Volume,Trade_Price,Sale_Condition,Source_of_Trade,Trade_Stop_Stock_Indicator,Trade_Correction_Indicator,Sequence_Number,Trade_Id,Trade_Reporting_Facility,Participant_Timestamp,Trade_Reporting_Facility_TRF_Timestamp,Trade_Through_Exempt_Indicator
147,2023-01-03 07:28:40.476068,2023-01-03,Z,GOOG,1,89.61,@FTI,N,,0,63747,3, ,72840475864000,,1
148,2023-01-03 07:28:47.684624,2023-01-03,Z,GOOG,22,89.57,@ TI,N,,0,63803,4, ,72847684422000,,0
149,2023-01-03 07:30:48.570678,2023-01-03,Z,GOOG,22,89.58,@ TI,N,,0,64336,5, ,73048570465000,,0
150,2023-01-03 07:30:49.933803,2023-01-03,Z,GOOG,5,89.58,@FTI,N,,0,64363,6, ,73049933603000,,1
192,2023-01-03 07:30:49.934076,2023-01-03,N,GOOG,5,89.58,@FTI,N,,0,64368,1, ,73049933732096,,1
151,2023-01-03 07:36:46.599817,2023-01-03,Z,GOOG,5,89.73,@FTI,N,,0,65856,7, ,73646599608000,,1
407,2023-01-03 07:47:30.547405,2023-01-03,Z,GOOG,10,89.66,@FTI,N,,0,68368,8, ,74730547184000,,1
408,2023-01-03 07:47:30.547915,2023-01-03,Z,GOOG,5,89.66,@FTI,N,,0,68386,9, ,74730547723000,,1
193,2023-01-03 07:47:30.547940,2023-01-03,N,GOOG,5,89.66,@FTI,N,,0,68387,2, ,74730547596032,,1
409,2023-01-03 07:55:10.172166,2023-01-03,Z,GOOG,5,89.6,@FTI,N,,0,70548,10, ,75510171965000,,1
410,2023-01-03 07:58:52.189713,2023-01-03,Z,GOOG,18,89.57,@ TI,N,,0,71300,11, ,75852189480000,,0
411,2023-01-03 08:07:21.507377,2023-01-03,Z,GOOG,31,89.79,@FTI,N,,0,86719,12, ,80721507177000,,1
194,2023-01-03 08:08:04.438076,2023-01-03,N,GOOG,5,89.61,@FTI,N,,0,88045,3, ,80804437730304,,1
412,2023-01-03 08:08:07.067269,2023-01-03,Z,GOOG,1,89.55,@ TI,N,,0,88158,13, ,80807067056000,,0
413,2023-01-03 08:08:09.870676,2023-01-03,Z,GOOG,1,89.52,@FTI,N,,0,88311,14, ,80809870479000,,1
414,2023-01-03 08:08:09.876766,2023-01-03,Z,GOOG,10,89.5,@ TI,N,,0,88326,15, ,80809876569000,,0
977,2023-01-03 08:21:25.126398,2023-01-03,Z,GOOG,79,89.87,@FTI,N,,0,101246,16, ,82125126194000,,1
978,2023-01-03 08:22:50.833878,2023-01-03,Z,GOOG,60,89.9,@FTI,N,,0,102076,17, ,82250833643000,,1
979,2023-01-03 08:25:15.348895,2023-01-03,Z,GOOG,34,89.87,@ TI,N,,0,103028,18, ,82515348648000,,0
980,2023-01-03 08:25:15.348901,2023-01-03,Z,GOOG,6,89.89,@ TI,N,,0,103029,19, ,82515348648000,,0
981,2023-01-03 08:29:10.816358,2023-01-03,Z,GOOG,1,89.63,@ TI,N,,0,105377,20, ,82910816141000,,0
982,2023-01-03 08:30:16.111848,2023-01-03,Z,GOOG,50,89.68,@ TI,N,,0,105989,21, ,83016111594000,,0
983,2023-01-03 08:30:16.111857,2023-01-03,Z,GOOG,10,89.68,@ TI,N,,0,105990,22, ,83016111594000,,0
195,2023-01-03 08:39:53.147104,2023-01-03,N,GOOG,5,89.71,@FTI,N,,0,110959,4, ,83953146759680,,1
984,2023-01-03 08:40:43.105130,2023-01-03,Z,GOOG,22,89.72,@ TI,N,,0,111473,23, ,84043104922000,,0
985,2023-01-03 08:40:57.259965,2023-01-03,Z,GOOG,1,89.73,@FTI,N,,0,111618,24, ,84057259746000,,1
986,2023-01-03 08:45:33.649491,2023-01-03,Z,GOOG,22,89.84,@ TI,N,,0,114030,25, ,84533649277000,,0
987,2023-01-03 08:45:33.650391,2023-01-03,Z,GOOG,8,89.85,@ TI,N,,0,114042,26, ,84533650196000,,0
988,2023-01-03 08:49:48.474429,2023-01-03,Z,GOOG,34,89.85,@ TI,N,,0,116377,27, ,84948474161000,,0
989,2023-01-03 08:49:48.474436,2023-01-03,Z,GOOG,34,89.85,@ TI,N,,0,116378,28, ,84948474161000,,0
990,2023-01-03 08:49:48.474441,2023-01-03,Z,GOOG,50,89.85,@ TI,N,,0,116379,29, ,84948474161000,,0
991,2023-01-03 08:50:42.500744,2023-01-03,Z,GOOG,34,89.89,@ TI,N,,0,117573,30, ,85042500512000,,0
260,2023-01-03 08:51:27.505091,2023-01-03,B,GOOG,20,89.92,@ TI,N,,0,118005,1, ,85127505070859,,0
992,2023-01-03 08:51:35.730285,2023-01-03,Z,GOOG,100,89.95,@FT ,N,,0,118192,31, ,85135730082000,,1
993,2023-01-03 08:51:35.730300,2023-01-03,Z,GOOG,10,89.95,@FTI,N,,0,118194,32, ,85135730103000,,1
994,2023-01-03 08:51:35.730316,2023-01-03,Z,GOOG,10,89.95,@FTI,N,,0,118197,33, ,85135730126000,,1
196,2023-01-03 09:00:02.485520,2023-01-03,N,GOOG,5,89.85,@FTI,N,,0,124013,5, ,90002485175296,,1
197,2023-01-03 09:10:42.089438,2023-01-03,N,GOOG,6,89.9,@FTI,N,,0,132254,6, ,91042089093888,,1
261,2023-01-03 09:12:12.979869,2023-01-03,B,GOOG,10,89.89,@ TI,N,,0,134116,2, ,91212979850722,,0
198,2023-01-03 09:21:26.003469,2023-01-03,N,GOOG,5,89.9,@FTI,N,,0,146265,7, ,92126003122432,,1
0,2023-01-03 09:25:00.171851,2023-01-03,Y,GOOG,100,89.67,@ T ,N,,0,152928,1, ,92500171643000,,1
1,2023-01-03 09:25:00.172537,2023-01-03,Y,GOOG,100,89.79,@ T ,N,,0,153000,2, ,92500172333000,,1
2,2023-01-03 09:25:00.172586,2023-01-03,Y,GOOG,11,89.71,@ TI,N,,0,153006,3, ,92500172392000,,1
3,2023-01-03 09:25:00.172591,2023-01-03,Y,GOOG,64,89.71,@ TI,N,,0,153010,4, ,92500172392000,,1
4,2023-01-03 09:25:00.172628,2023-01-03,Y,GOOG,25,89.71,@ TI,N,,0,153014,5, ,92500172430000,,1
5,2023-01-03 09:25:00.172803,2023-01-03,Y,GOOG,75,89.71,@ TI,N,,0,153025,6, ,92500172609000,,0
6,2023-01-03 09:25:00.172862,2023-01-03,Y,GOOG,25,89.71,@ TI,N,,0,153030,7, ,92500172670000,,0
7,2023-01-03 09:25:00.172869,2023-01-03,Y,GOOG,11,89.7,@ TI,N,,0,153031,8, ,92500172670000,,0
8,2023-01-03 09:25:00.172998,2023-01-03,Y,GOOG,11,89.71,@FTI,N,,0,153037,9, ,92500172803000,,1
9,2023-01-03 09:25:00.173006,2023-01-03,Y,GOOG,89,89.7,@FTI,N,,0,153040,10, ,92500172803000,,1
10,2023-01-03 09:25:00.173011,2023-01-03,Y,GOOG,11,89.7,@FTI,N,,0,153041,11, ,92500172803000,,1
11,2023-01-03 09:25:00.176124,2023-01-03,Y,GOOG,17,89.79,@FTI,N,,0,153196,12, ,92500175924000,,1
12,2023-01-03 09:25:00.176127,2023-01-03,Y,GOOG,74,89.8,@FTI,N,,0,153198,13, ,92500175924000,,1
13,2023-01-03 09:25:00.176651,2023-01-03,Y,GOOG,26,89.8,@FTI,N,,0,153210,14, ,92500176456000,,1
14,2023-01-03 09:25:00.176657,2023-01-03,Y,GOOG,74,89.8,@FTI,N,,0,153211,15, ,92500176456000,,1
15,2023-01-03 09:25:00.176764,2023-01-03,Y,GOOG,26,89.8,@FTI,N,,0,153221,16, ,92500176569000,,1
16,2023-01-03 09:25:10.023762,2023-01-03,Y,GOOG,100,89.88,@ T ,N,,0,154369,17, ,92510023553000,,0
17,2023-01-03 09:25:28.223291,2023-01-03,Y,GOOG,10,89.93,@FTI,N,,0,155748,18, ,92528223078000,,1
18,2023-01-03 09:25:28.223296,2023-01-03,Y,GOOG,90,89.94,@FTI,N,,0,155750,19, ,92528223078000,,1
19,2023-01-03 09:25:30.105254,2023-01-03,Y,GOOG,1,89.95,@ TI,N,,0,155865,20, ,92530105049000,,0
262,2023-01-03 09:25:42.177726,2023-01-03,B,GOOG,34,89.87,@ TI,N,,0,156708,3, ,92542177704600,,0
264,2023-01-03 09:25:42.177734,2023-01-03,B,GOOG,10,89.88,@ TI,N,,0,156710,5, ,92542177704600,,0
263,2023-01-03 09:25:42.177734,2023-01-03,B,GOOG,50,89.88,@ TI,N,,0,156709,4, ,92542177704600,,0
265,2023-01-03 09:25:42.177736,2023-01-03,B,GOOG,6,89.88,@ TI,N,,0,156711,6, ,92542177704600,,0
20,2023-01-03 09:26:00.327207,2023-01-03,Y,GOOG,24,89.75,@FTI,N,,0,157625,21, ,92600326995000,,1
21,2023-01-03 09:26:10.220524,2023-01-03,Y,GOOG,100,89.74,@FT ,N,,0,158190,22, ,92610220309000,,1
22,2023-01-03 09:26:30.188033,2023-01-03,Y,GOOG,1,89.77,@ TI,N,,0,158863,23, ,92630187831000,,0
23,2023-01-03 09:26:30.192817,2023-01-03,Y,GOOG,25,89.75,@FTI,N,,0,158965,24, ,92630192614000,,1
24,2023-01-03 09:26:30.192823,2023-01-03,Y,GOOG,42,89.77,@FTI,N,,0,158966,25, ,92630192614000,,1
25,2023-01-03 09:26:30.193910,2023-01-03,Y,GOOG,32,89.77,@FTI,N,,0,158972,26, ,92630193716000,,1
26,2023-01-03 09:26:30.195054,2023-01-03,Y,GOOG,25,89.77,@FTI,N,,0,158982,27, ,92630194857000,,1
27,2023-01-03 09:26:30.195059,2023-01-03,Y,GOOG,34,89.77,@FTI,N,,0,158983,28, ,92630194857000,,1
28,2023-01-03 09:26:50.079933,2023-01-03,Y,GOOG,1,89.75,@ TI,N,,0,159686,29, ,92650079716000,,0
29,2023-01-03 09:27:10.028967,2023-01-03,Y,GOOG,1,89.74,@ TI,N,,0,160305,30, ,92710028754000,,0
266,2023-01-03 09:27:40.035449,2023-01-03,B,GOOG,46,89.63,@FTI,N,,0,161393,7, ,92740035430990,,1
267,2023-01-03 09:27:40.035641,2023-01-03,B,GOOG,10,89.63,@FTI,N,,0,161397,8, ,92740035624612,,1
30,2023-01-03 09:27:40.037936,2023-01-03,Y,GOOG,100,89.58,@FT ,N,,0,161510,31, ,92740037705000,,1
31,2023-01-03 09:27:40.071823,2023-01-03,Y,GOOG,2,89.6,@FTI,N,,0,161947,32, ,92740071621000,,1
32,2023-01-03 09:27:40.112872,2023-01-03,Y,GOOG,25,89.66,@ TI,N,,0,162228,33, ,92740112673000,,1
33,2023-01-03 09:27:40.113801,2023-01-03,Y,GOOG,75,89.66,@FTI,N,,0,162273,34, ,92740113604000,,1
34,2023-01-03 09:27:40.114726,2023-01-03,Y,GOOG,100,89.78,@FT ,N,,0,162302,35, ,92740114528000,,1
35,2023-01-03 09:27:40.114732,2023-01-03,Y,GOOG,100,89.78,@FT ,N,,0,162303,36, ,92740114528000,,1
36,2023-01-03 09:27:40.159873,2023-01-03,Y,GOOG,2,89.81,@FTI,N,,0,162559,37, ,92740159671000,,1
37,2023-01-03 09:27:40.164039,2023-01-03,Y,GOOG,2,89.82,@FTI,N,,0,162573,38, ,92740163842000,,1
38,2023-01-03 09:27:49.670070,2023-01-03,Y,GOOG,100,89.96,@FT ,N,,0,163921,39, ,92749669868000,,1
39,2023-01-03 09:27:49.671706,2023-01-03,Y,GOOG,75,89.96,@FTI,N,,0,164034,40, ,92749671508000,,1
40,2023-01-03 09:27:49.672396,2023-01-03,Y,GOOG,100,90.04,@FT ,N,,0,164042,41, ,92749672204000,,1
41,2023-01-03 09:27:50.054608,2023-01-03,Y,GOOG,11,89.93,@FTI,N,,0,164256,42, ,92750054405000,,1
268,2023-01-03 09:27:55.517305,2023-01-03,B,GOOG,25,89.68,@ TI,N,,0,165750,9, ,92755517285711,,0
269,2023-01-03 09:27:55.517308,2023-01-03,B,GOOG,25,89.68,@ TI,N,,0,165751,10, ,92755517285711,,0
270,2023-01-03 09:27:55.517310,2023-01-03,B,GOOG,10,89.68,@ TI,N,,0,165752,11, ,92755517285711,,0
271,2023-01-03 09:27:55.681431,2023-01-03,B,GOOG,34,89.73,@ TI,N,,0,165833,12, ,92755681413457,,0
272,2023-01-03 09:27:59.779585,2023-01-03,B,GOOG,24,89.91,@FTI,N,,0,166310,13, ,92759779566513,,1
42,2023-01-03 09:27:59.781225,2023-01-03,Y,GOOG,2,89.9,@FTI,N,,0,166375,43, ,92759781024000,,1
43,2023-01-03 09:27:59.819904,2023-01-03,Y,GOOG,87,90.11,@FTI,N,,0,166602,44, ,92759819706000,,1
273,2023-01-03 09:28:00.310259,2023-01-03,B,GOOG,26,89.89,@FTI,N,,0,167168,14, ,92800310241345,,1
274,2023-01-03 09:28:00.310468,2023-01-03,B,GOOG,300,89.89,@FT ,N,,0,167181,15, ,92800310451289,,1
275,2023-01-03 09:28:00.310606,2023-01-03,B,GOOG,174,89.89,@FT ,N,,0,167195,16, ,92800310588923,,1
44,2023-01-03 09:28:00.313694,2023-01-03,Y,GOOG,47,89.94,@FTI,N,,0,167433,45, ,92800313490000,,1
199,2023-01-03 09:28:00.322742,2023-01-03,N,GOOG,100,89.76,@FT ,N,,0,167832,8, ,92800322395136,,1
45,2023-01-03 09:28:00.323653,2023-01-03,Y,GOOG,35,89.66,@FTI,N,,0,167879,46, ,92800323453000,,1
276,2023-01-03 09:28:00.872348,2023-01-03,B,GOOG,25,90.04,@FTI,N,,0,168872,17, ,92800872330695,,1
277,2023-01-03 09:28:00.874338,2023-01-03,B,GOOG,25,90.04,@FTI,N,,0,168873,18, ,92800874320369,,1
278,2023-01-03 09:28:00.880474,2023-01-03,B,GOOG,22,90.04,@FTI,N,,0,168882,19, ,92800880457354,,1
279,2023-01-03 09:28:00.880666,2023-01-03,B,GOOG,78,90.04,@FTI,N,,0,168883,20, ,92800880645983,,1
280,2023-01-03 09:28:00.902520,2023-01-03,B,GOOG,13,90.04,@FTI,N,,0,168889,21, ,92800902503107,,1
281,2023-01-03 09:28:00.902649,2023-01-03,B,GOOG,37,90.04,@FTI,N,,0,168890,22, ,92800902632735,,1
282,2023-01-03 09:28:15.788964,2023-01-03,B,GOOG,50,89.92,@FTI,N,,0,169681,23, ,92815788947024,,1
283,2023-01-03 09:28:15.788967,2023-01-03,B,GOOG,6,89.91,@FTI,N,,0,169683,24, ,92815788947024,,1
46,2023-01-03 09:28:15.789288,2023-01-03,Y,GOOG,10,89.89,@FTI,N,,0,169686,47, ,92815789075000,,1
47,2023-01-03 09:28:17.246933,2023-01-03,Y,GOOG,54,89.91,@FTI,N,,0,170085,48, ,92817246734000,,1
284,2023-01-03 09:28:27.913987,2023-01-03,B,GOOG,50,90.02,@FTI,N,,0,170647,25, ,92827913968828,,1
285,2023-01-03 09:28:27.913990,2023-01-03,B,GOOG,34,90.02,@FTI,N,,0,170648,26, ,92827913971887,,1
286,2023-01-03 09:28:27.914020,2023-01-03,B,GOOG,200,90.02,@FT ,N,,0,170649,27, ,92827914003598,,1
287,2023-01-03 09:28:27.914031,2023-01-03,B,GOOG,200,90.02,@FT ,N,,0,170650,28, ,92827914015023,,1
288,2023-01-03 09:28:27.914036,2023-01-03,B,GOOG,516,90.02,@FT ,N,,0,170651,29, ,92827914019851,,1
48,2023-01-03 09:29:05.371458,2023-01-03,Y,GOOG,2,89.94,@FTI,N,,0,172889,49, ,92905371243000,,1
49,2023-01-03 09:29:35.205751,2023-01-03,Y,GOOG,50,90.07,@FTI,N,,0,174332,50, ,92935205537000,,1
50,2023-01-03 09:29:35.205757,2023-01-03,Y,GOOG,47,90.09,@FTI,N,,0,174333,51, ,92935205537000,,1
51,2023-01-03 09:29:36.175518,2023-01-03,Y,GOOG,97,90.09,@FTI,N,,0,174355,52, ,92936175314000,,1
52,2023-01-03 09:29:39.193914,2023-01-03,Y,GOOG,34,90.03,@FTI,N,,0,174445,53, ,92939193686000,,1
53,2023-01-03 09:29:39.193922,2023-01-03,Y,GOOG,25,90.04,@FTI,N,,0,174446,54, ,92939193686000,,1
54,2023-01-03 09:29:39.193925,2023-01-03,Y,GOOG,41,90.04,@FTI,N,,0,174447,55, ,92939193686000,,1
55,2023-01-03 09:29:39.194768,2023-01-03,Y,GOOG,100,90.05,@FT ,N,,0,174448,56, ,92939194572000,,1
56,2023-01-03 09:29:39.194827,2023-01-03,Y,GOOG,100,90.08,@FT ,N,,0,174449,57, ,92939194633000,,1
57,2023-01-03 09:29:39.195168,2023-01-03,Y,GOOG,99,90.08,@ TI,N,,0,174452,58, ,92939194972000,,0
58,2023-01-03 09:29:39.211914,2023-01-03,Y,GOOG,32,89.98,@ TI,N,,0,174514,59, ,92939211708000,,0
59,2023-01-03 09:29:39.212343,2023-01-03,Y,GOOG,100,90.05,@FT ,N,,0,174525,60, ,92939212146000,,1
60,2023-01-03 09:29:39.213461,2023-01-03,Y,GOOG,22,90.01,@FTI,N,,0,174546,61, ,92939213256000,,1
61,2023-01-03 09:29:39.215700,2023-01-03,Y,GOOG,44,89.98,@FTI,N,,0,174573,62, ,92939215496000,,1
62,2023-01-03 09:29:39.216425,2023-01-03,Y,GOOG,58,89.98,@FTI,N,,0,174574,63, ,92939216228000,,1
63,2023-01-03 09:29:44.177166,2023-01-03,Y,GOOG,138,89.97,@ T ,N,,0,174799,64, ,92944176954000,,0
64,2023-01-03 09:29:44.177172,2023-01-03,Y,GOOG,33,89.97,@ TI,N,,0,174800,65, ,92944176976000,,0
65,2023-01-03 09:29:44.177852,2023-01-03,Y,GOOG,22,89.98,@FTI,N,,0,174806,66, ,92944177653000,,1
66,2023-01-03 09:29:44.179432,2023-01-03,Y,GOOG,94,89.97,@ TI,N,,0,174810,67, ,92944179230000,,0
67,2023-01-03 09:29:44.179438,2023-01-03,Y,GOOG,2,89.97,@ TI,N,,0,174811,68, ,92944179246000,,0
68,2023-01-03 09:29:44.190368,2023-01-03,Y,GOOG,6,90.0,@FTI,N,,0,174847,69, ,92944190167000,,1
69,2023-01-03 09:29:44.196332,2023-01-03,Y,GOOG,74,89.95,@ TI,N,,0,174861,70, ,92944196133000,,0
70,2023-01-03 09:29:44.387209,2023-01-03,Y,GOOG,33,90.1,@FTI,N,,0,174953,71, ,92944387006000,,1
289,2023-01-03 09:29:44.389318,2023-01-03,B,GOOG,31,90.07,@FTI,N,,0,174966,30, ,92944389301306,,1
71,2023-01-03 09:29:44.403966,2023-01-03,Y,GOOG,2,90.12,@FTI,N,,0,175018,72, ,92944403766000,,1
72,2023-01-03 09:29:44.413511,2023-01-03,Y,GOOG,2,90.11,@FTI,N,,0,175042,73, ,92944413316000,,1
290,2023-01-03 09:29:46.246496,2023-01-03,B,GOOG,50,89.96,@FTI,N,,0,175290,31, ,92946246477822,,1
200,2023-01-03 09:29:46.247040,2023-01-03,N,GOOG,75,89.96,@FTI,N,,0,175301,9, ,92946246692608,,1
73,2023-01-03 09:29:46.248168,2023-01-03,Y,GOOG,100,89.99,@FT ,N,,0,175325,74, ,92946247961000,,1
201,2023-01-03 09:29:48.082577,2023-01-03,N,GOOG,25,89.93,@FTI,N,,0,175411,10, ,92948082232320,,1
291,2023-01-03 09:29:48.282374,2023-01-03,B,GOOG,34,90.03,@FTI,N,,0,175427,32, ,92948282354987,,1
292,2023-01-03 09:29:48.282377,2023-01-03,B,GOOG,50,90.04,@FTI,N,,0,175428,33, ,92948282354987,,1
293,2023-01-03 09:29:48.282380,2023-01-03,B,GOOG,6,90.06,@FTI,N,,0,175429,34, ,92948282354987,,1
294,2023-01-03 09:29:49.034721,2023-01-03,B,GOOG,34,89.89,@FTI,N,,0,175452,35, ,92949034702463,,1
202,2023-01-03 09:29:49.035254,2023-01-03,N,GOOG,34,89.89,@FTI,N,,0,175457,11, ,92949034909696,,1
295,2023-01-03 09:29:49.295982,2023-01-03,B,GOOG,34,89.91,@FTI,N,,0,175479,36, ,92949295963506,,1
296,2023-01-03 09:29:49.295984,2023-01-03,B,GOOG,50,90.0,@FTI,N,,0,175480,37, ,92949295963506,,1
297,2023-01-03 09:29:49.295988,2023-01-03,B,GOOG,14,90.0,@FTI,N,,0,175481,38, ,92949295963506,,1
298,2023-01-03 09:29:49.296506,2023-01-03,B,GOOG,11,90.0,@FTI,N,,0,175482,39, ,92949296487636,,1
299,2023-01-03 09:29:49.296508,2023-01-03,B,GOOG,25,90.0,@FTI,N,,0,175483,40, ,92949296487636,,1
300,2023-01-03 09:29:49.296514,2023-01-03,B,GOOG,100,90.03,@FT ,N,,0,175484,41, ,92949296487636,,1
301,2023-01-03 09:29:49.296514,2023-01-03,B,GOOG,64,90.04,@FTI,N,,0,175485,42, ,92949296487636,,1
302,2023-01-03 09:29:49.296554,2023-01-03,B,GOOG,100,90.04,@FT ,N,,0,175486,43, ,92949296537577,,1
303,2023-01-03 09:29:49.296579,2023-01-03,B,GOOG,63,90.04,@FTI,N,,0,175487,44, ,92949296563127,,1
304,2023-01-03 09:29:49.296905,2023-01-03,B,GOOG,39,90.04,@FTI,N,,0,175493,45, ,92949296889646,,1
305,2023-01-03 09:29:49.297043,2023-01-03,B,GOOG,34,90.04,@FTI,N,,0,175494,46, ,92949297026484,,1
203,2023-01-03 09:29:49.299212,2023-01-03,N,GOOG,34,89.99,@FTI,N,,0,175495,12, ,92949298869504,,1
74,2023-01-03 09:29:50.162361,2023-01-03,Y,GOOG,2,90.0,@FTI,N,,0,175602,75, ,92950162161000,,1
75,2023-01-03 09:29:51.213282,2023-01-03,Y,GOOG,100,89.89,@FT ,N,,0,175667,76, ,92951213075000,,1
76,2023-01-03 09:29:51.213294,2023-01-03,Y,GOOG,50,89.89,@FTI,N,,0,175671,77, ,92951213075000,,1
204,2023-01-03 09:29:51.213537,2023-01-03,N,GOOG,150,89.9,@FT ,N,,0,175675,13, ,92951213185792,,1
205,2023-01-03 09:29:51.213537,2023-01-03,N,GOOG,110,89.89,@FT ,N,,0,175676,14, ,92951213185792,,1
306,2023-01-03 09:29:52.147625,2023-01-03,B,GOOG,82,89.97,@FTI,N,,0,175734,47, ,92952147606748,,1
77,2023-01-03 09:29:52.161591,2023-01-03,Y,GOOG,42,90.02,@FTI,N,,0,175738,78, ,92952161394000,,1
307,2023-01-03 09:29:52.198142,2023-01-03,B,GOOG,25,89.92,@FTI,N,,0,175739,48, ,92952198124851,,1
308,2023-01-03 09:29:52.198146,2023-01-03,B,GOOG,25,89.91,@FTI,N,,0,175742,49, ,92952198124851,,1
78,2023-01-03 09:29:52.198432,2023-01-03,Y,GOOG,25,89.92,@FTI,N,,0,175745,79, ,92952198233000,,1
79,2023-01-03 09:29:52.198437,2023-01-03,Y,GOOG,25,89.91,@FTI,N,,0,175747,80, ,92952198233000,,1
80,2023-01-03 09:29:54.211146,2023-01-03,Y,GOOG,50,89.91,@FTI,N,,0,175860,81, ,92954210943000,,1
81,2023-01-03 09:29:54.211152,2023-01-03,Y,GOOG,25,89.93,@FTI,N,,0,175861,82, ,92954210943000,,1
82,2023-01-03 09:29:54.211156,2023-01-03,Y,GOOG,25,89.96,@FTI,N,,0,175862,83, ,92954210943000,,1
83,2023-01-03 09:29:54.211270,2023-01-03,Y,GOOG,75,89.96,@FTI,N,,0,175864,84, ,92954211078000,,1
84,2023-01-03 09:29:54.211294,2023-01-03,Y,GOOG,25,89.98,@FTI,N,,0,175865,85, ,92954211078000,,1
85,2023-01-03 09:29:54.243154,2023-01-03,Y,GOOG,100,90.06,@FT ,N,,0,175906,86, ,92954242952000,,1
86,2023-01-03 09:29:54.243273,2023-01-03,Y,GOOG,100,90.06,@FT ,N,,0,175908,87, ,92954243078000,,1
87,2023-01-03 09:29:54.243567,2023-01-03,Y,GOOG,139,90.03,@ T ,N,,0,175909,88, ,92954243373000,,0
88,2023-01-03 09:29:54.243588,2023-01-03,Y,GOOG,34,90.03,@ TI,N,,0,175910,89, ,92954243390000,,0
89,2023-01-03 09:29:54.243594,2023-01-03,Y,GOOG,100,90.03,@ T ,N,,0,175911,90, ,92954243399000,,0
309,2023-01-03 09:29:54.245720,2023-01-03,B,GOOG,100,90.03,@FT ,N,,0,175914,50, ,92954245699880,,1
90,2023-01-03 09:29:54.822512,2023-01-03,Y,GOOG,1,90.06,@FTI,N,,0,175963,91, ,92954822305000,,1
91,2023-01-03 09:29:55.010148,2023-01-03,Y,GOOG,100,90.02,@ T ,N,,0,175968,92, ,92955009939000,,0
310,2023-01-03 09:30:00.789666,2023-01-03,B,GOOG,100,89.91,@F  ,N,,0,178585,51, ,93000789646028,,1
311,2023-01-03 09:30:00.789669,2023-01-03,B,GOOG,100,89.93,@F  ,N,,0,178587,52, ,93000789646028,,1
312,2023-01-03 09:30:00.789674,2023-01-03,B,GOOG,100,89.94,@F  ,N,,0,178588,53, ,93000789646028,,1
92,2023-01-03 09:30:00.790053,2023-01-03,Y,GOOG,25,89.93,@F I,N,,0,178600,93, ,93000789848000,,1
93,2023-01-03 09:30:00.790061,2023-01-03,Y,GOOG,25,89.93,@F I,N,,0,178603,94, ,93000789848000,,1
94,2023-01-03 09:30:00.790064,2023-01-03,Y,GOOG,1,89.94,@F I,N,,0,178606,95, ,93000789848000,,1
95,2023-01-03 09:30:00.790076,2023-01-03,Y,GOOG,25,89.96,@F I,N,,0,178616,96, ,93000789848000,,1
207,2023-01-03 09:30:00.790362,2023-01-03,N,GOOG,51,89.94,@F I,N,,0,178647,16, ,93000790008320,,1
208,2023-01-03 09:30:00.790362,2023-01-03,N,GOOG,25,90.12,@F I,N,,0,178648,17, ,93000790008320,,1
206,2023-01-03 09:30:00.790362,2023-01-03,N,GOOG,85,89.92,@F I,N,,0,178646,15, ,93000790008320,,1
209,2023-01-03 09:30:00.790365,2023-01-03,N,GOOG,139,90.13,@F  ,N,,0,178651,18, ,93000790008320,,1
210,2023-01-03 09:30:00.815237,2023-01-03,N,GOOG,156,89.89,@   ,N,,0,178855,19, ,93000814889728,,0
211,2023-01-03 09:30:00.826082,2023-01-03,N,GOOG,327,89.88,@   ,N,,0,178897,20, ,93000825737728,,0
212,2023-01-03 09:30:00.826290,2023-01-03,N,GOOG,473,89.88,@   ,N,,0,178898,21, ,93000825946368,,0
213,2023-01-03 09:30:00.835774,2023-01-03,N,GOOG,522,89.88,@   ,N,,0,178910,22, ,93000835429888,,0
214,2023-01-03 09:30:00.858644,2023-01-03,N,GOOG,85,89.88,@  I,N,,0,178939,23, ,93000858298368,,0
313,2023-01-03 09:30:00.876769,2023-01-03,B,GOOG,25,89.94,@  I,N,,0,178968,54, ,93000876750506,,0
215,2023-01-03 09:30:00.956515,2023-01-03,N,GOOG,50,89.96,@F I,N,,0,179231,24, ,93000956169728,,1
216,2023-01-03 09:30:00.963089,2023-01-03,N,GOOG,100,89.97,@F  ,N,,0,179277,25, ,93000962720512,,1
96,2023-01-03 09:30:00.974007,2023-01-03,Y,GOOG,2,89.95,@F I,N,,0,179341,97, ,93000973809000,,1
97,2023-01-03 09:30:01.029534,2023-01-03,Y,GOOG,30,89.96,@F I,N,,0,179675,98, ,93001029330000,,1
98,2023-01-03 09:30:01.029935,2023-01-03,Y,GOOG,2,89.94,@  I,N,,0,179686,99, ,93001029738000,,0
887,2023-01-03 09:30:01.034649,2023-01-03,N,GOOG,22,89.96,@F I,N,,0,179729,26, ,93001034304768,,1
888,2023-01-03 09:30:01.073766,2023-01-03,N,GOOG,100,89.99,@F  ,N,,0,179876,27, ,93001073417216,,1
99,2023-01-03 09:30:01.093797,2023-01-03,Y,GOOG,2,89.98,@F I,N,,0,179996,100, ,93001093597000,,1
100,2023-01-03 09:30:01.094666,2023-01-03,Y,GOOG,100,89.96,@F  ,N,,0,180007,101, ,93001094469000,,1
101,2023-01-03 09:30:01.116032,2023-01-03,Y,GOOG,2,89.98,@F I,N,,0,180133,102, ,93001115833000,,1
